director;id;original_title;popularity;budget;revenue;genres;vote_count;vote_average;runtime;release_date
Barry Jenkins;393457;Fences;12.949;24000000;64414761;Drama;1579;6.8;139;2016-12-16
Chris Wedge;321258;The Boy;11.08;10000000;64188367;Horror|Thriller|Mystery;2377;5.8;97;2016-01-22
Denzel Washington;270487;Hail, Caesar!;14.521;22000000;63647656;Comedy|Drama|Mystery;2491;5.9;106;2016-02-05
William Brent Bell;290250;The Nice Guys;12.703;50000000;62788218;Comedy|Crime|Action;4643;7.1;116;2016-05-15
Joel Coen;270774;Skiptrace;14.575;32000000;58500000;Action|Comedy|Thriller|Mystery;350;5.6;107;2016-07-21
Shane Black;322240;Nine Lives;10.65;30000000;57814445;Fantasy|Comedy|Family;597;5.6;87;2016-08-03
Renny Harlin;374856;名探偵コナン 純黒の悪夢（ナイトメア）;5.797;0;56241417;Adventure|Mystery|Animation;43;7.2;112;2016-04-16
Barry Sonnenfeld;329833;Zoolander 2;12.186;50000000;55969000;Comedy;1452;4.8;100;2016-02-06
Kōbun Shizuno;326423;Barbershop: The Next Cut;10.222;20000000;55030051;Comedy;257;6.0;112;2016-04-15
Ben Stiller;363579;밀정;7.473;8620000;53165427;Action|Drama|Thriller;136;7.4;140;2016-09-07
Malcolm D. Lee;300673;The Finest Hours;12.911;80000000;52099090;Action|Drama|History|Thriller;993;6.4;114;2016-01-25
Kim Jee-woon;388399;Patriots Day;15.859;45000000;50548152;Action|Crime|Drama;1450;6.9;133;2016-12-12
Craig Gillespie;407887;인천상륙작전;7.41;12700000;49196532;History|Drama|War|Action;93;5.9;111;2016-07-27
Peter Berg;315664;Florence Foster Jenkins;9.31;29000000;48902953;Comedy|Drama;919;6.7;110;2016-05-06
John H. Lee;353069;Mother's Day;11.337;25000000;48418160;Comedy|Drama|Romance;848;5.9;118;2016-04-28
Stephen Frears;258230;A Monster Calls;19.793;43000000;47309313;Drama|Fantasy;2044;7.2;108;2016-10-07
Garry Marshall;293670;곡성;7.908;10951000;47098491;Horror|Mystery|Thriller;646;7.2;156;2016-05-12
J. A. Bayona;319888;Eddie the Eagle;9.169;23000000;46152411;Comedy|Drama|History|Adventure;1268;7.2;106;2016-02-26
Na Hong-jin;335778;Risen;9.524;20000000;46069568;Drama|History;444;5.9;107;2016-02-18
Dexter Fletcher;351211;Blair Witch;10.557;5000000;45172994;Thriller|Horror;1183;5.0;90;2016-09-15
Kevin Reynolds;339397;Café Society;12.639;30000000;43763247;Comedy|Drama|Romance;1654;6.4;97;2016-05-11
Adam Wingard;406429;封神传奇;4.956;38000000;43300000;Action|Fantasy;50;5.3;130;2016-07-28
Woody Allen;340402;Almost Christmas;7.896;17000000;42487325;Comedy|Drama;253;5.6;111;2016-11-11
Koan Hui On;401791;Boonie Bears III;0.611;0;42176173;Animation|Adventure;2;4.3;99;2016-01-16
David E. Talbert;310131;The Witch;16.123;3500000;40423945;Mystery|Horror;3242;6.7;92;2016-02-19
Leon Ding;372411;Absolutely Fabulous: The Movie;8.011;0;37915971;Comedy;148;5.5;91;2016-07-01
Robert Eggers;290098;아가씨;16.18;8575000;37692886;Thriller|Drama|Romance;1425;8.3;145;2016-06-01
Mandie Fletcher;329440;The Forest;9.506;10000000;37608299;Horror|Thriller|Mystery;1044;5.0;95;2016-01-07
Park Chan-wook;338766;Hell or High Water;14.345;12000000;37589296;Crime|Western;2636;7.3;102;2016-08-12
Jason Zada;302401;Snowden;13.109;40000000;37279439;Drama|History|Crime|Thriller;2630;7.1;134;2016-09-15
David Mackenzie;372519;Os Dez Mandamentos: O Filme;1.434;39307171;37070177;Drama;19;5.9;120;2016-01-28
Oliver Stone;375290;Airlift;5.289;4500000;32000000;Drama|History|Action;101;7.2;126;2016-01-22
Alexandre Avancini;293767;Billy Lynn's Long Halftime Walk;8.607;40000000;30930984;Drama|War;324;5.9;113;2016-11-10
Raja Menon;335791;When the Bough Breaks;9.352;10000000;30658387;Mystery|Drama|Horror;179;5.6;97;2016-09-09
Ang Lee;429450;판도라;7.537;13938143;30169000;Thriller|Drama|Action;106;6.9;136;2016-12-07
Jon Cassar;411088;Contratiempo;20.416;4000000;30000000;Mystery|Crime|Thriller;1940;8.2;106;2016-09-22
Park Jung-woo;331313;Keeping Up with the Joneses;9.486;40000000;29918745;Action|Comedy;1208;6.0;105;2016-10-20
Oriol Paulo;340666;Nocturnal Animals;16.285;22500000;29252978;Drama|Thriller;4584;7.4;116;2016-11-04
Greg Mottola;213681;Masterminds;11.346;25000000;29200000;Action|Comedy|Crime;1115;5.7;94;2016-09-29
Tom Ford;353501;പുലിമുരുഗന്‍;4.025;3800000;29000000;Action|Adventure;33;6.6;161;2016-10-07
Jared Hess;377985;Fan;6.74;12750000;28000000;Action|Drama|Thriller;124;6.3;138;2016-04-14
Vysakh;380111;Экипаж;8.598;10000000;27305571;Drama|Action;116;6.9;138;2016-04-21
Maneesh Sharma;370076;தெறி;4.5;0;26000000;Action;41;7.0;157;2016-04-14
Nikolay Lebedev;283552;The Light Between Oceans;10.255;20000000;25956113;Drama|Romance;898;7.1;133;2016-09-02
Atlee;267193;Grimsby;11.019;35000000;25182929;Action|Comedy;1352;5.8;83;2016-02-24
Derek Cianfrance;316152;Free State of Jones;10.1;50000000;25035950;Action|Drama|History|War;836;6.6;139;2016-06-24
Louis Leterrier;323677;Race;9.916;5000000;24804129;Action|Drama;976;7.3;134;2016-02-19
Gary Ross;365997;A Beautiful Planet;4.011;0;24000000;Documentary;32;7.1;45;2016-04-29
Stephen Hopkins;310307;The Founder;12.887;25000000;23964782;Drama|History;2320;7.0;115;2016-09-13
Toni Myers;68730;Silence;16.383;46000000;23737523;Drama|History;1717;7.1;161;2016-12-22
John Lee Hancock;339927;Kevin Hart: What Now?;6.017;9900000;23600000;Comedy;174;6.6;96;2016-10-14
Martin Scorsese;347126;God's Not Dead 2;6.849;5000000;23507567;Drama;210;5.7;121;2016-04-01
Tim Story;369883;Middle School: The Worst Years of My Life;7.892;8500000;23316139;Family|Comedy;221;7.0;92;2016-10-07
Harold Cronk;338964;Bad Santa 2;11.701;26000000;23229371;Comedy|Crime|Drama|Mystery;444;5.2;92;2016-11-23
Steve Carr;371645;Hunt for the Wilderpeople;13.174;2500000;23200000;Adventure|Comedy|Drama;1003;7.8;101;2016-03-31
Mark Waters;279641;Whiskey Tango Foxtrot;9.3;35000000;23083334;War|Comedy;621;6.2;112;2016-03-04
Taika Waititi;259695;Live by Night;10.987;108000000;22678555;Crime|Drama|Thriller;797;6.2;129;2016-12-25
Glenn Ficarra;351819;Fifty Shades of Black;11.683;20000000;21164799;Romance|Comedy;733;4.5;92;2016-01-28
Ben Affleck;405924;జనతా గ్యారేజ్;1.913;7000000;21000000;Action|Drama;12;7.3;165;2016-09-01
Michael Tiddes;342521;Keanu;7.897;15000000;20609977;Action|Comedy;673;6.0;99;2016-04-21
Koratala Siva;378108;この世界の片隅に;9.854;0;19204593;Drama|Animation;211;8.1;129;2016-11-12
Peter Atencio;374954;సరైనోడు;4.07;7503564;19059053;Action|Drama;11;6.5;161;2016-04-08
Sunao Katabuchi;376660;The Edge of Seventeen;10.755;9000000;18803648;Comedy|Drama;2421;7.2;105;2016-11-18
Boyapati Srinu;330483;The Choice;10.877;10000000;18730891;Drama|Romance;1124;7.0;111;2016-02-04
Kelly Fremon Craig;376869;नीरजा;6.329;2900000;17618280;Drama|Thriller;129;7.6;122;2016-02-19
Ross Katz;276905;Norm of the North;9.586;7000000;17062499;Adventure|Animation|Comedy|Family;178;4.2;86;2016-01-14
Ram Madhvani;416149;The Perfect Weapon;6.496;8000000;17000000;Science Fiction|Action;35;4.1;88;2016-09-09
Trevor Wall;58431;Pride and Prejudice and Zombies;14.118;28000000;16374328;Romance|Horror|Comedy|Thriller;1269;5.8;108;2016-02-04
Titus Paar;402672;मोहेंजो डरो;4.757;17000000;16000000;Adventure|Drama|History|Romance;46;6.5;155;2016-08-11
Burr Steers;339408;The Birth of a Nation;9.366;8500000;15861566;Drama;340;6.6;120;2016-09-09
Ashutosh Gowariker;374473;I, Daniel Blake;11.834;0;15793051;Drama;697;7.7;100;2016-10-21
Nate Parker;390437;की एंड का;3.584;3000000;15480000;Comedy|Romance;35;5.8;126;2016-04-01
Ken Loach;325789;The Infiltrator;10.257;25000000;15436808;Crime|Drama|Thriller;1010;6.6;127;2016-07-13
R. Balki;415358;Pink;5.638;75000000;15020702;Drama|Thriller;95;7.5;136;2016-09-16
Brad Furman;368006;24;1.83;10000000;15000000;Action|Science Fiction|Thriller;44;7.7;164;2016-05-05
Aniruddha Roy Chowdhury;398535;उड़ता पंजाब;6.189;5980000;14900000;Action|Crime|Drama;71;7.2;148;2016-06-17
Vikram Kumar;302156;Criminal;12.977;31500000;14708696;Action|Crime|Science Fiction;971;6.0;113;2016-04-07
Abhishek Chaubey;333669;Bastille Day;10.673;20000000;14397593;Action;723;6.2;92;2016-04-22
Ariel Vromen;364116;The Other Side of the Door;10.434;0;14332467;Thriller|Horror;501;5.3;96;2016-02-25
James Watkins;296360;Love & Friendship;11.566;3000000;14016568;Comedy|Drama|Romance;313;6.2;94;2016-05-26
Johannes Roberts;376866;Jackie;10.484;9000000;13960394;Drama;1508;6.4;100;2016-12-02
Whit Stillman;347026;A United Kingdom;8.611;14000000;13819139;Drama|History;302;6.7;111;2016-11-25
Pablo Larraín;369557;Sing Street;11.409;4000000;13624522;Comedy|Romance|Drama|Music;1308;8.0;106;2016-03-11
Amma Asante;329981;Shut In;10.893;10000000;13082071;Drama|Thriller;404;5.2;91;2016-11-11
John Carney;391995;Hillary's America: The Secret History of the Democratic Party;4.875;5000000;13000000;History|Documentary;43;6.0;107;2016-07-15
Farren Blackburn;146198;Triple 9;15.075;20000000;12639297;Action|Thriller|Mystery;1296;5.8;115;2016-02-19
Dinesh D'Souza;375794;No manches Frida;6.31;0;12421716;Comedy;165;7.3;100;2016-09-02
John Hillcoat;391698;The Beatles: Eight Days a Week - The Touring Years;10.231;0;12283800;Documentary|Music;172;7.7;99;2016-09-15
Nacho G. Velilla;379284;Um Suburbano Sortudo;3.067;6000000;11600000;Comedy;35;5.7;None;2016-02-11
Ron Howard;353326;The Man Who Knew Infinity;18.41;0;11472454;Drama;776;7.2;108;2016-04-08
Roberto Santucci;257345;The Darkness;9.508;4000000;10898293;Horror|Thriller;374;4.8;92;2016-05-13
Matt Brown;317557;Queen of Katwe;8.363;15000000;10367161;Drama;242;7.1;124;2016-09-23
Greg McLean;341006;The Belko Experiment;11.817;5000000;10166820;Action|Thriller|Horror;828;6.1;89;2016-03-17
Mira Nair;404665;ഒപ്പം;1.673;1000000;10000000;Thriller;17;7.2;157;2016-09-08
Greg McLean;378777;సోగ్గాడే చిన్నినాయనా;1.606;3000000;10000000;Drama|Family|Fantasy;6;6.4;145;2016-01-15
Priyadarshan;371363;బ్రహ్మోత్సవం;1.4;11000000;10000000;Family|Romance;4;4.8;156;2016-05-20
Kalyan Krishna;205588;Our Kind of Traitor;8.623;0;9930095;Thriller;297;6.0;108;2016-05-05
Srikanth Addala;399624;बेफिक्रे;3.405;15500000;9600000;Romance|Comedy|Drama;33;4.9;132;2016-12-09
Susanna White;341012;Popstar: Never Stop Never Stopping;12.961;0;9496130;Comedy|Music;733;6.6;86;2016-06-03
Aditya Chopra;333667;Rock Dog;13.062;60000000;9420546;Adventure|Animation|Comedy|Family|Music;135;5.8;90;2016-07-08
Akiva Schaffer;370545;Иван Царевич и Серый Волк 3;2.702;0;9409000;Family|Animation|Adventure;14;6.6;76;2016-01-01
Ash Brannon;388892;The Rise of a Tomboy;2.371;0;9265978;Comedy|Drama|Romance;4;4.3;93;2016-03-18
Darina Shmidt;275269;वज़ीर;3.827;5200000;9200000;Thriller|Action|Crime|Drama|Mystery;69;6.5;103;2016-01-07
NA;376290;Miss Sloane;17.433;13000000;9101546;Drama|Thriller;1009;7.5;132;2016-11-25
Bejoy Nambiar;396616;Kongens nei;4.702;7500000;9100000;Action|Drama|War;66;7.0;133;2016-09-29
John Madden;392344;बार बार देखो;2.468;7400000;9100000;Action|Drama|Romance;28;5.6;141;2016-09-09
Erik Poppe;377587;Meet the Blacks;7.879;900000;9097072;Comedy|Horror;155;4.4;90;2016-04-01
Nitya Mehra;351809;Cien años de perdón;7.529;6700000;9074836;Crime|Thriller;204;6.1;96;2016-03-03
Deon Taylor;339419;Loving;9.606;9000000;8996802;Romance|Drama;567;6.7;123;2016-11-04
Daniel Calparsoro;382602;貞子vs伽椰子;5.331;0;8992523;Horror;87;5.0;98;2016-06-18
Jeff Nichols;234004;Ratchet & Clank;12.261;20000000;8821329;Action|Adventure|Animation|Family;356;5.5;94;2016-04-13
Kôji Shiraishi;377264;Morgan;12.038;8000000;8810591;Horror|Science Fiction|Thriller;900;5.7;92;2016-09-01
Kevin Munroe;382054;過年好;1.361;0;7901407;Drama;0;0.0;107;2016-02-01
Luke Scott;392142;La folle histoire de Max & Léon;5.754;12156348;7900000;War|Comedy;513;6.5;98;2016-11-01
Gao Qun-Shu;392567;Killing Veerappan;0.998;0;7500000;Crime|Action;3;8.0;125;2016-01-01
Jonathan Barré;423335;തോപ്പില്‍ ജോപ്പന്‍;1.408;0;7500000;Comedy;7;5.1;129;2016-10-07
Ram Gopal Varma;334524;Gold;13.283;20000000;7227038;Adventure|Drama|Thriller;923;6.6;121;2016-12-22
Johny Antony;433327;ಕಿರಿಕ್ ಪಾರ್ಟಿ;2.608;562680;7033500;Comedy|Drama;9;8.8;165;2016-12-30
Stephen Gaghan;399171;சைத்தான்;0.925;1500000;6900000;Thriller|Action;2;8.0;124;2016-12-01
Rishab Shetty;410572;బాబు బంగారం;0.6;4200000;6900000;Action|Comedy|Romance;6;6.8;150;2016-08-12
Pradeep Krishnamoorthy;426558;फोर्स २;2.472;6500000;6900000;Thriller|Action;23;6.5;123;2016-11-18
Maruthi Dasari;375867;Paris Can Wait;8.421;5000000;6700000;Romance;105;5.5;92;2016-09-12
Abhinay Deo;310888;Southside with You;6.646;1500000;6512004;Romance|Drama;139;5.6;80;2016-08-26
Eleanor Coppola;318850;The Young Messiah;4.209;18500000;6490401;Drama|History;57;6.1;120;2016-03-10
Richard Tanne;241258;Incarnate;10.249;5000000;6341855;Horror|Thriller;342;5.3;91;2016-12-01
Cyrus Nowrasteh;286567;Max Steel;7.247;10000000;6272403;Action|Adventure|Science Fiction;388;5.2;92;2016-10-14
Brad Peyton;245703;Midnight Special;10.998;18000000;6212282;Adventure|Drama|Science Fiction;1167;6.3;112;2016-02-18
Stewart Hendler;332979;Bleed for This;9.109;6000000;6174491;Drama;444;6.8;116;2016-11-04
Jeff Nichols;376565;Дуэлянт;12.539;12823507;6101904;Action|Drama;48;6.3;110;2016-09-29
Ben Younger;622118;8969;0.6;0;6000000;Thriller|Crime|Mystery;1;10.0;147;2016-12-02
Aleksey Mizgiryov;397243;The Autopsy of Jane Doe;11.992;0;5972942;Horror|Mystery;2067;6.5;86;2016-12-21
Azeem Sajjad;348668;Flaskepost fra P;9.572;5210000;5900000;Crime|Drama|Mystery|Thriller;255;7.0;108;2016-03-03
André Øvredal;420503;Kotigobba 2;1.412;0;5900000;Thriller|Action|Drama|Romance;4;6.5;162;2016-08-12
Hans Petter Moland;334533;Captain Fantastic;15.695;5000000;5879736;Adventure|Comedy|Drama;3808;8.0;119;2016-07-02
K. S. Ravikumar;267192;Genius;11.01;0;5681622;Drama|History;420;6.5;104;2016-06-10
Matt Ross;342737;20th Century Women;9.421;7000000;5664764;Drama;554;7.4;119;2016-12-28
Michael Grandage;414206;Shivalinga;1.562;0;5500000;;3;8.3;151;2016-03-04
Mike Mills;393841;పెళ్ళిచూపులు;2.752;200000;5500000;Romance|Comedy;11;7.1;124;2016-07-29
P. Vasu;410117;Lady Macbeth;8.604;0;5245263;Drama;302;6.6;86;2016-12-12
Tharun Bhascker Dhaassyam;546472;Mr. Nian;0.6;0;5044728;;0;0.0;None;2016-02-08
William Oldroyd;377213;Te3n;4.061;5069632;4817642;Mystery|Thriller|Drama;54;7.1;136;2016-06-10
NA;195590;Collide;10.185;21500000;4811525;Thriller|Action;349;5.6;98;2016-08-04
Ribhu Dasgupta;416239;ایکٹر ان لاء;1.804;1600000;4800000;Comedy|Drama|Family|Fantasy|Romance;8;8.4;115;2016-09-08
Eran Creevy;351339;Anthropoid;13.072;9000000;4600000;History|Thriller|War;557;7.0;120;2016-08-12
Nabeel Qureshi;524865;سلوٹ;0.6;0;4500000;Drama|Action;1;10.0;160;2016-12-02
Sean Ellis;456251;سلام بمبئی;0.6;0;4500000;Drama|Comedy|Romance;2;5.0;120;2016-08-09
Shehzad Rafique;382717;Sanam Re;1.67;3056472;4472886;Drama|Romance;12;4.0;120;2016-02-12
Ghorban Mohammadpour;356298;Don't Think Twice;8.128;0;4417667;Comedy|Drama;250;6.4;90;2016-07-22
Divya Khosla Kumar;376716;День выборов 2;2.68;0;4314688;Comedy;20;6.5;105;2016-02-18
Mike Birbiglia;382486;我们的故事;2.956;1180000;4292000;Comedy|Drama;6;7.2;107;2016-02-04
Aleksandr Barshak;337154;The Meddler;7.426;3200000;4267218;Comedy|Drama;203;5.8;100;2016-04-05
Jack Neo;270010;A Hologram for the King;9.682;30000000;4212494;Comedy|Drama;639;5.8;97;2016-04-22
Lorene Scafaria;347031;Swiss Army Man;12.055;3000000;4210454;Comedy|Drama|Romance|Fantasy|Adventure;1909;6.9;97;2016-06-24
Tom Tykwer;397365;मदारी;3.24;0;4201176;Thriller|Drama;33;7.3;134;2016-06-10
Daniel Scheinert;181808;Star Wars: The Last Jedi;48.31;200000000;1332459537;Fantasy|Adventure|Science Fiction|Action;9277;7.0;152;2017-12-13
Nishikant Kamat;321612;Beauty and the Beast;27.889;160000000;1263521126;Family|Fantasy|Romance;11604;6.9;129;2017-03-16
Rian Johnson;337339;The Fate of the Furious;28.027;250000000;1238764765;Action|Crime|Thriller;6700;6.9;136;2017-04-12
Bill Condon;324852;Despicable Me 3;15.733;80000000;1031552585;Action|Animation|Comedy|Family|Adventure;4406;6.3;96;2017-06-15
F. Gary Gray;353486;Jumanji: Welcome to the Jungle;27.648;90000000;962119864;Action|Adventure|Comedy|Fantasy;7937;6.7;119;2017-12-09
Kyle Balda;315635;Spider-Man: Homecoming;36.45;175000000;880166924;Action|Adventure|Science Fiction|Drama;12955;7.4;133;2017-07-05
Jake Kasdan;452557;战狼2;6.962;29700000;870322670;War|Action|Drama;72;6.6;126;2017-07-27
Jon Watts;283995;Guardians of the Galaxy Vol. 2;45.51;200000000;863756051;Action|Adventure|Comedy|Science Fiction;13595;7.7;137;2017-04-19
Wu Jing;284053;Thor: Ragnarok;47.915;180000000;853977126;Action|Adventure|Comedy|Fantasy;12567;7.5;131;2017-10-25
James Gunn;297762;Wonder Woman;28.118;149000000;821847012;Action|Adventure|Fantasy;13442;7.3;141;2017-05-30
Taika Waititi;354912;Coco;31.409;175000000;800526015;Animation|Family|Comedy|Adventure|Fantasy;9806;8.2;105;2017-10-27
Patty Jenkins;166426;Pirates of the Caribbean: Dead Men Tell No Tales;28.078;230000000;794191988;Adventure|Action|Fantasy|Comedy;7398;6.6;129;2017-05-23
Lee Unkrich;346364;It;27.44;35000000;700381748;Horror;12261;7.2;135;2017-09-06
Joachim Rønning;141052;Justice League;31.334;500000000;657924295;Action|Adventure|Fantasy|Science Fiction;8161;6.2;120;2017-11-15
Andy Muschietti;263115;Logan;39.883;97000000;616801808;Action|Drama|Science Fiction;13139;7.8;137;2017-02-28
Zack Snyder;335988;Transformers: The Last Knight;21.009;217000000;605425157;Action|Science Fiction|Thriller|Adventure;3460;6.0;149;2017-06-16
James Mangold;293167;Kong: Skull Island;25.394;185000000;566652812;Action|Adventure|Fantasy;6501;6.4;118;2017-03-08
Michael Bay;374720;Dunkirk;29.417;100000000;525573161;War|Action|Drama;9862;7.4;107;2017-07-19
Jordan Vogt-Roberts;295693;The Boss Baby;7.439;125000000;498814908;Animation|Comedy|Family;4585;6.4;97;2017-03-23
Christopher Nolan;281338;War for the Planet of the Apes;24.668;150000000;488533726;Drama|Science Fiction|War;5568;7.0;140;2017-07-11
Tom McGrath;449927;追龍;5.275;200000000;445000000;Action|Crime|History;35;7.0;128;2017-09-28
Matt Reeves;316029;The Greatest Showman;22.042;84000000;432844677;Drama;5724;8.0;105;2017-12-20
Aman Chang;343668;Kingsman: The Golden Circle;20.382;104000000;410902662;Action|Adventure|Comedy;6026;7.0;141;2017-09-20
Michael Gracey;282035;The Mummy;24.76;125000000;409231607;Fantasy|Thriller|Action|Adventure|Horror;4736;5.5;110;2017-06-06
Matthew Vaughn;260514;Cars 3;17.245;175000000;383925276;Adventure|Animation|Comedy|Family;2870;6.7;102;2017-06-15
Alex Kurtzman;341174;Fifty Shades Darker;12.001;55000000;378827494;Drama|Romance;4729;6.2;118;2017-02-08
Brian Fee;392044;Murder on the Orient Express;16.557;55000000;351839303;Crime|Drama|Mystery;5876;6.7;114;2017-11-03
James Foley;47971;xXx: Return of Xander Cage;21.495;85000000;346147658;Action|Adventure|Crime;2606;5.6;107;2017-01-13
Kenneth Branagh;324849;The Lego Batman Movie;14.256;80000000;311950384;Action|Animation|Comedy|Family|Fantasy;3105;7.2;104;2017-02-08
D.J. Caruso;396422;Annabelle: Creation;21.962;15000000;305092201;Horror|Mystery|Thriller;3483;6.5;109;2017-08-03
Chris McKay;364689;Ferdinand;12.159;111000000;295038508;Animation|Family|Adventure|Comedy;1567;7.1;107;2017-12-09
David F. Sandberg;381288;Split;28.902;9000000;278454358;Horror|Thriller;11196;7.3;117;2017-01-19
Carlos Saldanha;350312;Baahubali 2: The Conclusion;9.323;31000000;275947313;Action|Drama;273;7.0;168;2017-04-27
M. Night Shyamalan;335984;Blade Runner 2049;38.025;150000000;259239658;Science Fiction|Drama;7375;7.4;163;2017-10-04
S.S. Rajamouli;419430;Get Out;23.424;4500000;255407969;Mystery|Thriller|Horror;9658;7.5;104;2017-02-24
Denis Villeneuve;383785;功夫瑜伽;8.438;65000000;254212245;Mystery|Action|Adventure|Comedy;168;5.6;130;2017-01-27
Jordan Peele;126889;Alien: Covenant;28.026;97000000;232380243;Horror|Science Fiction|Thriller;5284;5.9;122;2017-05-09
Stanley Tong;339403;Baby Driver;18.392;34000000;226945087;Action|Crime;8988;7.4;113;2017-06-28
Ridley Scott;339964;Valerian and the City of a Thousand Planets;24.494;177200000;225874228;Adventure|Science Fiction|Action;4503;6.6;136;2017-07-20
Edgar Wright;457251;芳华;4.436;0;224160000;Drama|History|Music;30;7.7;136;2017-12-15
Luc Besson;274855;Geostorm;18.803;120000000;221600160;Action|Science Fiction|Thriller;2441;5.8;109;2017-10-13
